
DatasetName	SightingKey	SpeciesCode	KingdomName	ClassName	FamilyName	SortOrder	ScientificName	Exotic	CommonName	NSWStatus	CommStatus	SensitivityClass	ProfileID	DateFirst	DateLast	NumberIndividuals	EstimateTypeCode	SourceCode	ObservationType	Status	ValidationFlags	LocationKey	Description	Latitude_GDA94	Longitude_GDA94	Zone	Easting	Northing	Accuracy	SightingNotes	LocationNotes	
Wildlife Rehab Database	SPJGI8087494	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					27/01/2022	27/01/2022			4	WR	Valid and accepted without modification		LPJGI1030391	Geocoded loc: DOBIES BIGHT, NSW, 2470; Orig location provided: 2 Spotted Gum Close , Casino, 2470; Geocode geotype: STREET. Additional location info provided by carer: None	-28.770634860	152.919547400	56	492147	6817423	500.0000	Encounter broad: Unsuitable Environment; Encounter narrow: Unsuitable Environment		
Wildlife Rehab Database	SPJGI8088180	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					29/01/2022	29/01/2022			4	WR	Valid and accepted without modification		LPJGI0986176	Geocoded loc: CASTLE HILL, NSW, 2154; Orig location provided: Castle Hill, 2154; Geocode geotype: LOCALITY. Additional location info provided by carer: None	-33.727931780	150.999881100	56	314692	6266213	2447.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8088606	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					30/01/2022	30/01/2022			4	WR	Valid and accepted without modification		LPJGI0989318	Geocoded loc: 100 HAMBLEDON RD, THE PONDS, NSW, 2769; Orig location provided: 100-110 hambledon road , THE PONDS, 2769; Geocode geotype: ADDRESS. Additional location info provided by carer: None	-33.703484340	150.895922000	56	305003	6268733	30.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8089063	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					01/02/2022	01/02/2022			4	WR	Valid and accepted without modification		LPJGI0956125	Geocoded loc: 5 WILLOWDALE DR, DENHAM COURT, NSW, 2565; Orig location provided: 5 Willowdale Dr , Denham Court, 2565; Geocode geotype: ADDRESS. Additional location info provided by carer: None	-33.976287040	150.811829800	56	297852	6238315	30.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8089917	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					03/02/2022	03/02/2022			4	WR	Valid and accepted without modification		LPJGI0972467	Geocoded loc: PEMULWUY, NSW, 2145; Orig location provided: PEMULWUY, 2145; Geocode geotype: LOCALITY. Additional location info provided by carer: None	-33.820529980	150.924352600	56	307900	6255806	1097.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8090215	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					04/02/2022	04/02/2022			4	WR	Valid and accepted without modification		LPJGI1024968	Geocoded loc: GRAFTON, NSW, 2460; Orig location provided: Grafton, 2460; Geocode geotype: LOCALITY. Additional location info provided by carer: None	-29.681698420	152.933657500	56	493581	6716482	2008.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8091878	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					10/02/2022	10/02/2022			4	WR	Valid and accepted without modification		LPJGI1022404	Geocoded loc: COFFS HARBOUR, NSW, 2450; Orig location provided: Coles Express , Coffs Harbour, 2450; Geocode geotype: LOCALITY. Additional location info provided by carer: None	-30.298612100	153.109392300	56	510519	6648120	3828.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8091882	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					10/02/2022	10/02/2022			4	WR	Valid and accepted without modification		LPJGI0997324	Geocoded loc: 6 MAROOMBA RD, TERRIGAL, NSW, 2260; Orig location provided: 6 Maroomba Rd , Terrigal, 2260; Geocode geotype: ADDRESS. Additional location info provided by carer: None	-33.449082910	151.447084300	56	355665	6297848	30.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8091941	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					11/02/2022	11/02/2022			4	WR	Valid and accepted without modification		LPJGI1012410	Geocoded loc: SEAL ROCKS, NSW, 2423; Orig location provided: ANON , Seal Rocks, 2423; Geocode geotype: LOCALITY. Additional location info provided by carer: None	-32.422716100	152.506093800	56	453563	6412601	2481.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8092171	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					12/02/2022	12/02/2022			4	WR	Valid and accepted without modification		LPJGI0989164	Geocoded loc: 91A GRIMA ST, SCHOFIELDS, NSW, 2762; Orig location provided: 102/91 Grima St Schofields 2762 , Schofields, 2762; Geocode geotype: ADDRESS. Additional location info provided by carer: None	-33.704732460	150.882690400	56	303780	6268569	30.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8092434	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					12/02/2022	12/02/2022			4	WR	Valid and accepted without modification		LPJGI0949148	Geocoded loc: BARGO, NSW, 2574; Orig location provided: NA , Bargo, 2574; Geocode geotype: LOCALITY. Additional location info provided by carer: None	-34.284048410	150.587049700	56	277890	6203713	3953.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8092765	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					14/02/2022	14/02/2022			4	WR	Valid and accepted without modification		LPJGI0956971	Geocoded loc: UNIT 7/1 BROE AV, EAST HILLS, NSW, 2213; Orig location provided: 7/1-5 Broe Avenue , East Hills, 2213; Geocode geotype: ADDRESS. Additional location info provided by carer: None	-33.961205500	150.985976500	56	313910	6240318	30.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8093608	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					16/02/2022	16/02/2022			4	WR	Valid and accepted without modification		LPJGI0947148	Geocoded loc: 121/47 GARDEN AV, FIGTREE, NSW, 2525; Orig location provided: 47 Garden Avenue , Figtree, 2525; Geocode geotype: ADDRESS. Additional location info provided by carer: None	-34.430307100	150.853029800	56	302721	6188040	30.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8094174	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					19/02/2022	19/02/2022			4	WR	Valid and accepted without modification		LPJGI0963515	Geocoded loc: BONDI, NSW, 2026; Orig location provided: Bondi, 2026; Geocode geotype: LOCALITY. Additional location info provided by carer: None	-33.893903160	151.264553100	56	339527	6248252	525.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8094177	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					19/02/2022	19/02/2022			4	WR	Valid and accepted without modification		LPJGI1004124	Geocoded loc: MORISSET, NSW, 2264; Orig location provided: Morisset, 2264; Geocode geotype: LOCALITY. Additional location info provided by carer: None	-33.117657150	151.491110700	56	359227	6334657	2935.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8094454	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					20/02/2022	20/02/2022			4	WR	Valid and accepted without modification		LPJGI0971839	Geocoded loc: CROWS NEST, NSW, 2065; Orig location provided: Kingfisher Ave , Crows Nest, 2065; Geocode geotype: LOCALITY. Additional location info provided by carer: None	-33.825787840	151.203648800	56	333763	6255709	493.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8094633	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					20/02/2022	20/02/2022			4	WR	Valid and accepted without modification		LPJGI0957408	Geocoded loc: 109/1 DALMENY DR, PRESTONS, NSW, 2170; Orig location provided: 1 Dalmany Drive  , Prestons, 2170; Geocode geotype: ADDRESS. Additional location info provided by carer: None	-33.954744290	150.872805200	56	303437	6240823	30.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8094933	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					21/02/2022	21/02/2022			4	WR	Valid and accepted without modification		LPJGI0967815	Geocoded loc: KEMPS CREEK, NSW, 2178; Orig location provided: Kemps Creek, 2171; Geocode geotype: LOCALITY. Additional location info provided by carer: None	-33.865937130	150.787357200	56	295327	6250506	3309.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8095503	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					23/02/2022	23/02/2022			4	WR	Valid and accepted without modification		LPJGI0949436	Geocoded loc: TAHMOOR, NSW, 2573; Orig location provided: Tahmoor, 2573; Geocode geotype: LOCALITY. Additional location info provided by carer: None	-34.229384620	150.590762400	56	278088	6209784	2325.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8096075	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					26/02/2022	26/02/2022			4	WR	Valid and accepted without modification		LPJGI0971970	Geocoded loc: 4 MILLNER AV, HORSLEY PARK, NSW, 2175; Orig location provided: 4 Milner Ave , Horsley Park, 2164; Geocode geotype: ADDRESS. Additional location info provided by carer: None	-33.824609980	150.819616100	56	298215	6255153	30.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8096260	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					26/02/2022	26/02/2022			4	WR	Valid and accepted without modification		LPJGI1011029	Geocoded loc: HAWKS NEST, NSW, 2324; Orig location provided: Mungo Brush road and Kingfisher Ave , Hawks Nest, 2324; Geocode geotype: STREET. Additional location info provided by carer: None	-32.667245640	152.176626600	56	422795	6385302	500.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8096583	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					27/02/2022	27/02/2022			4	WR	Valid and accepted without modification		LPJGI0956070	Geocoded loc: MONTEREY, NSW, 2217; Orig location provided: Hollywood St  , Monterey, 2217; Geocode geotype: STREET. Additional location info provided by carer: None	-33.977600290	151.146544700	56	328781	6238780	500.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8096621	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					27/02/2022	27/02/2022			4	WR	Valid and accepted without modification		LPJGI0950293	Geocoded loc: 4312/3 LOVELY PL, ST HELENS PARK, NSW, 2560; Orig location provided: 3 Lovely Place , St Helens Park, 2560; Geocode geotype: ADDRESS. Additional location info provided by carer: None	-34.103847510	150.804189500	56	297450	6224153	30.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8100869	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					12/03/2022	12/03/2022			4	WR	Valid and accepted without modification		LPJGI1013693	Geocoded loc: FORSTER, NSW, 2428; Orig location provided: Janies Beach  , Forster, 2428; Geocode geotype: LOCALITY. Additional location info provided by carer: None	-32.220879960	152.532814300	56	455978	6434985	3218.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8101282	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					13/03/2022	13/03/2022			4	WR	Valid and accepted without modification		LPJGI0998557	Geocoded loc: 50/189 GERTRUDE ST, NORTH GOSFORD, NSW, 2250; Orig location provided:  189 Gertrude St, NORTH GOSFORD, 2250; Geocode geotype: ADDRESS. Additional location info provided by carer: None	-33.418651170	151.346339600	56	346247	6301078	30.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8101901	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					16/03/2022	16/03/2022			4	WR	Valid and accepted without modification		LPJGI0946365	Geocoded loc: PORT KEMBLA, NSW, 2505; Orig location provided: Port Kembla, 2505; Geocode geotype: LOCALITY. Additional location info provided by carer: None	-34.470540330	150.895331100	56	306701	6183660	2082.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8102116	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					16/03/2022	16/03/2022			4	WR	Valid and accepted without modification		LPJGI0944928	Geocoded loc: MOSS VALE, NSW, 2577; Orig location provided: 23 Cambpell Cres , Moss Vale, 2577; Geocode geotype: LOCALITY. Additional location info provided by carer: None	-34.550594040	150.396439400	56	261100	6173713	4990.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8102130	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					16/03/2022	16/03/2022			4	WR	Valid and accepted without modification		LPJGI1031338	Geocoded loc: ROSEBANK, NSW, 2480; Orig location provided: Rosebank, 2480; Geocode geotype: LOCALITY. Additional location info provided by carer: None	-28.668853690	153.395628100	56	538656	6828638	3078.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8102138	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					16/03/2022	16/03/2022			4	WR	Valid and accepted without modification		LPJGI0986181	Geocoded loc: CASTLE HILL, NSW, 2154; Orig location provided: NA , Castle Hill, 2154; Geocode geotype: LOCALITY. Additional location info provided by carer: None	-33.727931780	150.999881100	56	314692	6266213	2447.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8102438	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					18/03/2022	18/03/2022			4	WR	Valid and accepted without modification		LPJGI0983442	Geocoded loc: HEBERSHAM, NSW, 2770; Orig location provided: Hebersham, 2770; Geocode geotype: LOCALITY. Additional location info provided by carer: None	-33.745826000	150.823851900	56	298422	6263899	732.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8102878	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					19/03/2022	19/03/2022			4	WR	Valid and accepted without modification		LPJGI1021237	Geocoded loc: 11/96 WHEATLEY ST, BELLINGEN, NSW, 2454; Orig location provided: 96 Wheatley St , Bellingen, 2454; Geocode geotype: ADDRESS. Additional location info provided by carer: None	-30.446770260	152.901723500	56	490564	6631703	30.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8103345	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					21/03/2022	21/03/2022			4	WR	Valid and accepted without modification		LPJGI1018854	Geocoded loc: 38/18 TABRETT ST, WEST KEMPSEY, NSW, 2440; Orig location provided: 18 Tabrett Street , West Kempsey, 2440; Geocode geotype: ADDRESS. Additional location info provided by carer: None	-31.066621260	152.823832100	56	483194	6563001	30.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8104441	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					26/03/2022	26/03/2022			4	WR	Valid and accepted without modification		LPJGI0963798	Geocoded loc: BONNYRIGG HEIGHTS, NSW, 2177; Orig location provided: Applin Rd  , Bonnyrigg Heights, 2177; Geocode geotype: STREET. Additional location info provided by carer: None	-33.892350060	150.873719100	56	303378	6247745	500.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8104542	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					26/03/2022	26/03/2022			4	WR	Valid and accepted without modification		LPJGI0951296	Geocoded loc: C/134 LINDESAY ST, CAMPBELLTOWN, NSW, 2560; Orig location provided: 134 Lindsay Street , Campbelltown, 2560; Geocode geotype: ADDRESS. Additional location info provided by carer: None	-34.067496990	150.822556600	56	299059	6228221	30.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8104716	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					27/03/2022	27/03/2022			4	WR	Valid and accepted without modification		LPJGI0993327	Geocoded loc: 317 LONDONDERRY RD, LONDONDERRY, NSW, 2753; Orig location provided: 317 Londonderry Road  , Londonderry, 2753; Geocode geotype: ADDRESS. Additional location info provided by carer: None	-33.628274820	150.740983700	56	290459	6276771	30.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8104761	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					28/03/2022	28/03/2022			4	WR	Valid and accepted without modification		LPJGI1016697	Geocoded loc: PORT MACQUARIE, NSW, 2444; Orig location provided: Ocean Dr, Port Macquarie NSW 2444 , Port Macquarie, 2444; Geocode geotype: STREET. Additional location info provided by carer: None	-31.467654640	152.905477800	56	491021	6518564	500.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8105228	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					29/03/2022	29/03/2022			4	WR	Valid and accepted without modification		LPJGI0965429	Geocoded loc: 152 ST JOHNS RD, GLEBE, NSW, 2037; Orig location provided: 152 st johns rd , Glebe, 2037; Geocode geotype: ADDRESS. Additional location info provided by carer: None	-33.882243920	151.185472900	56	332191	6249419	30.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8105911	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					01/04/2022	01/04/2022			4	WR	Valid and accepted without modification		LPJGI1024698	Geocoded loc: 19/3 HAIGH ST, SOUTH GRAFTON, NSW, 2460; Orig location provided: 3 Haigh St, , South Grafton, 2460; Geocode geotype: ADDRESS. Additional location info provided by carer: None	-29.716370460	152.936063000	56	493816	6712641	30.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8106162	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					02/04/2022	02/04/2022			4	WR	Valid and accepted without modification		LPJGI0959787	Geocoded loc: LIVERPOOL, NSW, 2170; Orig location provided: Liverpool, 2170; Geocode geotype: LOCALITY. Additional location info provided by carer: None	-33.923636170	150.915863000	56	307346	6244355	1422.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8106633	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					04/04/2022	04/04/2022			4	WR	Valid and accepted without modification		LPJGI0960352	Geocoded loc: 7/83 CARTWRIGHT AV, BUSBY, NSW, 2168; Orig location provided: 83 Cartright Avenue , Busby, 2168; Geocode geotype: ADDRESS. Additional location info provided by carer: None	-33.918326620	150.883083600	56	304304	6244882	30.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8106666	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					04/04/2022	04/04/2022			4	WR	Valid and accepted without modification		LPJGI1024701	Geocoded loc: UNIT 1/26 NORRIE ST, SOUTH GRAFTON, NSW, 2460; Orig location provided: 1/26-28 Norrie Street virendrafiji53@yahoo.com.au, Grafton, 2460; Geocode geotype: ADDRESS. Additional location info provided by carer: None	-29.715447730	152.941886100	56	494379	6712743	30.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8106781	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					05/04/2022	05/04/2022			4	WR	Valid and accepted without modification		LPJGI0961466	Geocoded loc: ALEXANDRIA, NSW, 2015; Orig location provided: Sydney Park  , Alexandria, 2015; Geocode geotype: LOCALITY. Additional location info provided by carer: None	-33.909864370	151.192817200	56	332924	6246368	1058.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8109168	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					15/04/2022	15/04/2022			4	WR	Valid and accepted without modification		LPJGI1030625	Geocoded loc: BONALBO, NSW, 2469; Orig location provided: Clarence Way , Bonalbo, 2469; Geocode geotype: STREET. Additional location info provided by carer: None	-28.732035660	152.619299400	56	462824	6821643	500.0000	Encounter broad: Exotic/Captive; Encounter narrow: Domestic Pet - Escaped		
Wildlife Rehab Database	SPJGI8109190	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					16/04/2022	16/04/2022			4	WR	Valid and accepted without modification		LPJGI0983534	Geocoded loc: PENRITH, NSW, 2750; Orig location provided: Dunheved Rd & Werrington Rd , Penrith, 2750; Geocode geotype: LOCALITY. Additional location info provided by carer: None	-33.745408250	150.693623500	56	286356	6263683	1971.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8109394	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					17/04/2022	17/04/2022			4	WR	Valid and accepted without modification		LPJGI0979082	Geocoded loc: BLACKTOWN, NSW, 2148; Orig location provided: Blacktown, 2148; Geocode geotype: LOCALITY. Additional location info provided by carer: None	-33.773787350	150.903488300	56	305863	6260951	2261.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8110046	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					20/04/2022	20/04/2022			4	WR	Valid and accepted without modification		LPJGI1001211	Geocoded loc: TUGGERAH, NSW, 2259; Orig location provided: Tuggerah, 2259; Geocode geotype: LOCALITY. Additional location info provided by carer: None	-33.306867750	151.427538000	56	353610	6313590	1723.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8110216	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					20/04/2022	20/04/2022			4	WR	Valid and accepted without modification		LPJGI0964323	Geocoded loc: J/11 O'BRIEN ST, BONDI BEACH, NSW, 2026; Orig location provided: 11 O'Brien St,  , Bondi Beach, 2026; Geocode geotype: ADDRESS. Additional location info provided by carer: None	-33.888988630	151.271289400	56	340141	6248808	30.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8111012	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					25/04/2022	25/04/2022			4	WR	Valid and accepted without modification		LPJGI0981747	Geocoded loc: WHALAN, NSW, 2770; Orig location provided: Brigett Avenue  , Whalan, 2770; Geocode geotype: LOCALITY. Additional location info provided by carer: None	-33.756029560	150.805066400	56	296706	6262730	879.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8111711	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					28/04/2022	28/04/2022			4	WR	Valid and accepted without modification		LPJGI0947269	Geocoded loc: 203/19 POORAKA AV, WEST WOLLONGONG, NSW, 2500; Orig location provided: 19 Pooraka Ave, West Wollongong NSW 2500, Australi , WEST WOLLONGONG, 2500; Geocode geotype: ADDRESS. Additional location info provided by carer: None	-34.426523620	150.862915700	56	303620	6188479	30.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8112096	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					30/04/2022	30/04/2022			4	WR	Valid and accepted without modification		LPJGI1022213	Geocoded loc: 2/398 HARBOUR DR, COFFS HARBOUR, NSW, 2450; Orig location provided: 398 HARBOUR Drive,  , Coffs Harbour, 2450; Geocode geotype: ADDRESS. Additional location info provided by carer: None	-30.303968140	153.137856600	56	513255	6647524	30.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8112863	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					04/05/2022	04/05/2022			4	WR	Valid and accepted without modification		LPJGI0960060	Geocoded loc: 25/53 WAVERLEY ST, BELMORE, NSW, 2192; Orig location provided: 53 Waverley St , Belmore, 2192; Geocode geotype: ADDRESS. Additional location info provided by carer: None	-33.920855580	151.096715100	56	324061	6244988	30.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8113476	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					08/05/2022	08/05/2022			4	WR	Valid and accepted without modification		LPJGI0975242	Geocoded loc: BLACKTOWN, NSW, 2148; Orig location provided: Great Western Hwy , Blacktown, 2148; Geocode geotype: STREET. Additional location info provided by carer: None	-33.801428380	150.906909100	56	306242	6257892	500.0000	Encounter broad: Collision; Encounter narrow: Collision - Motor Vehicle		
Wildlife Rehab Database	SPJGI8113618	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					09/05/2022	09/05/2022			4	WR	Valid and accepted without modification		LPJGI1022442	Geocoded loc: CP/107 COMBINE ST, COFFS HARBOUR, NSW, 2450; Orig location provided: 107 Combine Street , Coffs Harbour, 2450; Geocode geotype: ADDRESS. Additional location info provided by carer: None	-30.298344740	153.098971200	56	509517	6648151	30.0000	Encounter broad: Exotic/Captive; Encounter narrow: Domestic Pet - Escaped		
Wildlife Rehab Database	SPJGI8113744	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					10/05/2022	10/05/2022			4	WR	Valid and accepted without modification		LPJGI0975970	Geocoded loc: CHATSWOOD, NSW, 2067; Orig location provided: Chatswood, 2067; Geocode geotype: LOCALITY. Additional location info provided by carer: None	-33.796262970	151.181117600	56	331619	6258947	1263.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8114211	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					12/05/2022	12/05/2022			4	WR	Valid and accepted without modification		LPJGI0960807	Geocoded loc: 7 ELDON AV, GEORGES HALL, NSW, 2198; Orig location provided: 7 Eldon Avenue , Georges Hall, 2198; Geocode geotype: ADDRESS. Additional location info provided by carer: None	-33.915018190	150.997808000	56	314904	6245462	30.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8114409	1904	Fauna	Mammalia	Canidae	4152	Canis lupus dingo	*	Dingo					13/05/2022	13/05/2022			4	WR	Valid and accepted without modification		LPJGI1003607	Geocoded loc: WYEE, NSW, 2259; Orig location provided: Wyee road , Wyee, 2259; Geocode geotype: STREET. Additional location info provided by carer: None	-33.175948330	151.487283400	56	358963	6328188	500.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
